# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    279     71     75     97     29      0      0      0      0   1512   1395   2051      4      0 
    1    286     67     69     98     31      0      0      0      0   1512   1395   2245      4      0 
    0    292     71     75     97     30      0      0      0      0   1512   1395   2057      4      0 
    1    308     67     71     98     32      0      0      0      0   1512   1395   2253      4      0 
    0    291     71     75     97     30      0      0      0      0   1512   1395   2051      4      0 
    1    295     67     71     98     32      0      0      0      0   1512   1410   2245      4      0 
    0    289     71     75     97     29      0      0      0      0   1512   1395   2051      4      0 
    1    277     67     71     98     32      0      0      0      0   1512   1410   2253      4      0 
    0    288     70     75     97     30      0      0      0      0   1512   1395   2051      4      0 
    1    275     67     71     98     32      0      0      0      0   1512   1395   2253      4      0 
    0    297     71     75     97     30      0      0      0      0   1512   1395   2051      4      0 
    1    293     67     71     98     32      0      0      0      0   1512   1410   2253      4      0 
    0    290     71     75     97     30      0      0      0      0   1512   1395   2057      4      0 
    1    283     67     71     98     31      0      0      0      0   1512   1395   2253      4      0 
    0    289     71     75     97     29      0      0      0      0   1512   1395   2051      4      0 
    1    276     67     71     98     32      0      0      0      0   1512   1410   2253      4      0 
    0    285     71     75     97     29      0      0      0      0   1512   1395   2057      4      0 
    1    292     67     71     98     32      0      0      0      0   1512   1410   2253      4      0 
    0    294     71     75     97     29      0      0      0      0   1512   1395   2057      4      0 
    1    297     67     71     98     32      0      0      0      0   1512   1395   2253      4      0 
    0    306     71     75     97     30      0      0      0      0   1512   1395   2057      4      0 
    1    306     67     71     98     32      0      0      0      0   1512   1395   2253      4      0 
    0    292     71     75     97     30      0      0      0      0   1512   1395   2051      4      0 
    1    292     67     71     98     31      0      0      0      0   1512   1395   2253      4      0 
    0    288     71     75     97     29      0      0      0      0   1512   1410   2057      4      0 
    1    199     67     71     98     31      0      0      0      0   1512   1410   2245      4      0 
    0    292     71     75     97     30      0      0      0      0   1512   1395   2057      4      0 
    1    297     67     71     98     32      0      0      0      0   1512   1395   2253      4      0 
    0    305     71     75     97     30      0      0      0      0   1512   1395   2051      4      0 
    1    295     67     71     98     32      0      0      0      0   1512   1395   2253      4      0 
    0    288     71     75     97     30      0      0      0      0   1512   1410   2051      4      0 
    1    292     67     71     98     31      0      0      0      0   1512   1410   2245      4      0 
    0    313     71     75     97     29      0      0      0      0   1512   1395   2057      4      0 
    1    295     67     71     98     32      0      0      0      0   1512   1395   2253      4      0 
    0    302     71     75     97     29      0      0      0      0   1512   1395   2051      4      0 
    1    296     67     71     98     32      0      0      0      0   1512   1395   2253      4      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    312     71     75     97     29      0      0      0      0   1512   1395   2051      4      0 
    1    277     67     71     98     31      0      0      0      0   1512   1395   2253      4      0 
    0    308     71     75     97     30      0      0      0      0   1512   1395   2057      4      0 
    1    298     67     71     98     32      0      0      0      0   1512   1395   2253      4      0 
    0    307     71     75     97     29      0      0      0      0   1512   1380   2051      4      0 
    1    291     67     71     98     31      0      0      0      0   1512   1395   2253      4      0 
    0    304     71     75     97     29      0      0      0      0   1512   1395   2057      4      0 
    1    307     67     71     98     31      0      0      0      0   1512   1395   2253      4      0 
    0    298     71     75     97     29      0      0      0      0   1512   1395   2051      4      0 
    1    280     67     71     98     32      0      0      0      0   1512   1410   2253      4      0 
